,Username,Comment,Likes,Replies,link
7411,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7412,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7413,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7414,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7415,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7416,              Ray Baker            ,"Once, Drake went on a spree,
Buying things he didn't need,
Filling up his shopping cart,
With stuff that just took up space.
He bought a pair of golden shoes, And a diamond-encrusted hat,
A solid gold toothpick, too, And a carpet made of rat.
He even bought a tiny boat,
To sail upon his sink,
And a pet raccoon to float, In a bowl of lemonade, pink.
But as the day came to an end, And Drake looked at all he'd bought,
He realized with a sinking heart, That he'd spent a fortune for naught.
For all his fancy, shiny things,
Brought him no joy or satisfaction, And he was left with just one wish,
To go back and make a different transaction.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7417,              HorribleStain            ,what happens when you have to TWIST a doorknob?,3,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7418,              Spraikan Studios            ,It wouldn’t work if the door was closed because you would have to flick the door handle down to open it,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7419,              Darryl Wood            ,AI invented gloves!!!!! YAY!,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7420,              beaula wilson            ,Everything's good until the suction cup gets germs too,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7421,              mrs cheeky pooo            ,Hi I love your video so much I was wondering if you could do a video using tinker cad like making unnecessary inventions with tinkercad or making some old inventions,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7422,              Steven Essenberg            ,"But if the door is closed, it won't work...",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7423,              FFT2Hubbard            ,What if the doors closed? Doesn’t look like it could grab a door HANDLE at all.,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7424,              Evan Johnson            ,Use rubber gloves to open the door and clean it.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7425,              Edward Mosley            ,One problem cannot twist the handle,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7426,              CDubs            ,What happens when you have to turn the door handle,3,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7427,              Jonathan Escapa            ,during c19 there was this door openers that fit on key chains this is old news,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7428,              Krystof Adla            ,You will still have to touch the door knob to open the lock in the door sooooo….. yeah,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7429,              CrazyBird199            ,I gotta check out ChatGDP or whatever it was called,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7430,              Hannah Jochems            ,I use my foot when I don't want to touch a doorknob.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7431,              Eli is unknown            ,Me screaming have you heard of gloves,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7432,              celluloid allusionist            ,and how does that help if the door is latched?  Moving an open door is easy.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7433,              John & Laura Cave            ,How are we supposed to open the door if it is completely closed?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7434,              MYRMAGIC            ,SO COOL LOVE THE INVENTION,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7435,              Savageking_28            ,DAll.E made a Simpson artwork 4:57,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7436,              DubToker Music            ,Why would you want to let A.I. take all the fun of creation away?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7437,              Arvengus            ,Wait it pulls the door but u still need to touch the handle and tilt it to open the door. Or am i missing something?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7438,              World Of Tech            ,"Yea, something called gloves exist...",2,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7439,              Roni D            ,2:40 the solution is to use a glove,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7440,              Black Helmet            ,can you make windshield wipers for glasses?,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7441,              harley trent            ,"i love ur videos it makes me happy keep up the good work
i l",1,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7442,              JordyandMitchell            ,You need to twist the door handle and then you can open it so it is unnecessary invention,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7443,              Krafty Kittenz            ,The Door Dongle.,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7444,              Fwahva            ,If only gloves existed ️,2,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
7445,              xMason 856            ,I tried put this ai art website I think it was called like mage or something but don't use it ever because of the hands and faces,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7446,              Epic Jay gamer            ,You should invent a seat I can go on a scooter then you don’t have to stand on it. You can have a nice rest. ,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7447,              reddog            ,But it doesn't actually press on the door handle...,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7448,              Halfie Quinn            ,"AI is cool and all but AI art is horrible. It is taking away from talented people who work hard on their pieces just for them to be stolen and mushed together into an ""AI generated piece of art"". We are loosing commissions over this and its important you commission people.",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7449,              Katherine Wilkins            ,"So if the door is latched/fully closed, it wont work?",0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7450,              Brad Hull            ,Can you get an AI to write its own .GCODE?,1,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7451,              Josh Bell            ,I would buy this,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7452,              G K            ,But what if you need to turn the doorknob,0,0,https://www.youtube.com/watch?v=aDoEMGUHgI0
7453,              ÍtzFøxtré            ,The thumbnail made me hungry for some reason LOL,1,1,https://www.youtube.com/watch?v=aDoEMGUHgI0
