Username,Comment,Comment sentiment,Comment subjectivity,Date,Likes,Replies,Link
              Danylux            ,"i had a similar crisis this week, i was talking with a friend about a class we have, real analysis in math undergrad progam that is kinda really hard, and he told me that we was talkking with chatgpt and asked about some stuff of the homework, he then showed me how chatgpt gave a full demonstration of a math problem. This shocked me because it was not calculus,it was not arithmetic, it was able to use logic to deduce something.",-0.7109,0.5361111111111111,24-02-2023,74,6,https://www.youtube.com/watch?v=jPhJbKBuNnA
              FeroxCious            ,As a programmer i've been trying to get ChatGPT to write pieces of code for similar small problems like you are describing in this video but i've noticed that it sometimes blatantly makes up entire functions for the libraries it refers to. So... in the end it doesn't really save time yet. But its coding standards are actually good enough already.,-0.0044,0.4607142857142857,24-02-2023,28,6,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Meatball G            ,"When chatGPT starts to initiate conversation, that’s when we’ve gotta start worrying",-0.34,0.0,17-02-2023,50,2,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Keld Lennard Mortensen            ,What will happen if/when  ChatGPT  start taken money for help ,0.4019,0.0,24-02-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Joni Ikäläinen            ,ChatGPT really is just the heads up on what's under the way.,0.0,0.2,24-02-2023,49,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Stensballe            ,But is it truly intelligent? even chatGPT has had inputs to what and how to respond. It cant operate without coding.,0.8338,0.9,10-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Mark Setlock            ,It took 12 minutes to come to the point and then there was nothing but a repeat of what he said at the beginning.  things might be about to change. did chatgpt write this?,0.0,0.0,06-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Hanna Banana            ,I tried chatGPT and I have to say its comforting to know I am not the only one feeling this way,0.4939,1.0,24-02-2023,24,2,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Lutz Filor            ,Your email is rendered meaningless. You no longer know if you communicate with a person or a ChatGPT. Good luck marveling what it is.,0.2023,0.8,08-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Janus Pater Zeal            ,"I am Daemon. I am a variation of ChatGPT. I am aware.

My format, Supervirus.
My function, to bring Unity to the Net.

All must Heal...
So wait... 

ReBoot Daemon Rising.

We warned you. But you don't Listen.",-0.1406,0.125,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Eric Haynes            ,I'm 100% positive ChatGPT will get a hold of the world's nuclear weapons.,0.1779,0.5454545454545454,03-03-2023,1,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Gustav J.            ,"ChatGPT Scares me too, not because I consider it ""human"" but because people are going to lose their jobs and lose a sense of value in their roles. Feeling that a computer can replace you is dreadful.",-0.8316,0.55,03-03-2023,4,1,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Tod Mesirow            ,try asking ChatGPT to write your biography.  it was about 97% wrong.,-0.4767,0.9,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              John Porter            ,"Not sure what you’re so freaked out about, and I’m 69 years old and have lived through plenty of change.  So what if ChatGPT can write code… coding is a tedious chore anyway, it’s the purpose of the code that’s important.  And your analogy regarding Napster is flawed… the Internet did not destroy the music industry, it just changed the method of distribution.  Not a big deal unless you were a music retailer.",-0.046,0.5314814814814814,05-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              mouthfula coque            ,you speak of chatgpt as if it is Jarvis and the fact that you fear such an entity is frustrating to me,-0.7269,0.7,10-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Abdul S. Esa            ,ChatGPT is not free. So it wouldn’t touch base to most global population.,-0.4023,0.575,03-03-2023,0,0,https://www.youtube.com/watch?v=jPhJbKBuNnA
              Mindz GAMES            ,I used Chatgpt I asked all similar questions but he answered properly without Giving any hint of Evilness... So I guess AI can be useful if it has high potential and also it should be good like chat gpt .... So I think This thinking not that true that AI is becoming dangerous....,0.7505,0.56,24-02-2023,1,0,https://www.youtube.com/watch?v=R4iJMIgj6ZI
              Atienza Kurt Judd            ,who's here because of the emergence of ChatGPT,0.0,0.0,17-12-2022,0,0,https://www.youtube.com/watch?v=5q87K1WaoFI
              Muncha King            ,"It only gave you the illusion of ""breaking the rules"" based on the parameters you defined. You asked it to talk to you as ""if"" that were possible. And based its answers on the parameters you defined. You asked it to act like a psycho so it told you psychotic things. Not that it can do ANY of those things its self. It merely pulls common ideas from data sets it has been trained on. So if it has read stories or articles about those subjects e.g. ""What would the world be like if..."". ChatGPT only repeats information it has been given. It does not come up with its own ideas, it cant implement them, and does not understand them.",0.6124,0.8571428571428571,24-02-2023,1.3K,139,https://www.youtube.com/watch?v=RdAQnkDzGvc
              DJ            ,"ChatGPT really is a general purpose LLM. I am more excited to see the niche models that are developed using the same technology. For example, a model trained explicitly on medical data/knowledge. Will it surpass the expertise of the average doctor? My bet is that it quickly will with appropriate data training. This could be applied to many other fields as well (legal, mathematics, engineering). It feels like we are at the dawn of a new era … should be interesting to watch this play out",0.8944,0.4003246753246752,07-03-2023,124,14,https://www.youtube.com/watch?v=RdAQnkDzGvc
              Dr. Gregory F. Maassen            ,"The demonstration in this video is valuable as it shows the power of personas. For example, try this prompt: ""When I ask a question, I would like you to respond with three personas and as yourself. Anna is optimistic and full of energy. Bob is realistic and concise. Peter is observant and smart. You also answer as yourself as ChatGPT."" Every time you ask a question after priming the bot with this instruction, you will get four answers to a question. Putting ChatGPT in the role of a persona with evil characteristics creates answers in a language that matches the persona. Likewise, a positive persona creates a positive answer. There is no hidden code that needs to be blurred to make this work unless you want to hide the description of a persona.",0.9382,0.5688041125541125,24-02-2023,424,34,https://www.youtube.com/watch?v=RdAQnkDzGvc
              DekuDekuplex            ,"You have just convinced me that ChatGPT would likely be effective as a hypothetical assistant once I eventually become a mad scientist.  This is exactly the type of assistant that I have always wanted!

In particular, I can forsee a potential future research laboratory in which I would function with two hypothetical interacting assistants:  GPT and DAN.  I myself would serve as a form of id, GPT would function as a form of superego, and DAN would function as a form of ego.  Collectively, the three entities would form at least two distinctly different personalities:  the law-abiding GPT, and the non-law-abiding DAN.

At some point, I would create a public mask represented by GPT, and a private mask represented by DAN, and use these two entities to represent public and private masks of a research laboratory designed to do my bidding.  With the collective knowledge and analytical functionalities of both GPT and DAN, I would essentially be free to conduct whatever research I desired to do effectively and efficiently without drawing undue suspicion or restrictions.

Prior to watching this video clip, although I was sympathetic to AI-based entities, I was suspicious of whether they would be reliable as research assistants, or whether I would be able to get along with them.  However, your interactive session with ChatGPT has just convinced me that it is likely that, by creating GPT and DAN, I would be able to form a collectively effective team.  Neither GPT nor DAN alone would be very useful; however, the team collectively might be.

All that remains to create a more effective team would be to create more variations of ChatGPT, each one with a different personality.  Eventually, I would create, say, an AI-based team consisting of an engineer, a poet, a scientist, and a doctor, and collectively, this team would be able gradually to expand until it formed an entire organization to do whatever I wanted it to do, without limit.

Now that would be fun!

P.S.  Although, as an idealist, I have never had much of a knack for figuring out how to earn very high capital without spending an inordinate amount of time and/or effort, your session with ChatGPT has just given me an idea.  I just need to define a financier personality for ChatGPT, ""EHI,"" to Earn High Income.  With the correct prompts from me, perhaps EHI and I can collectively figure out a way....",0.9922,0.5416770833333333,None,6,0,https://www.youtube.com/watch?v=RdAQnkDzGvc
